lambda,state_a,capability_a,state_b,capability_b,rank_crossover
0.9797141412247546,Russia,L,Israel,D,1
0.9807484706052773,France,F,France,H,1
0.9812138438751891,United States,D,Israel,N,1
0.9826160370982665,North Korea,F,North Korea,A,1
0.9828508463785757,United Kingdom,F,Switzerland,H,1
0.9837354217823436,United States,S,North Korea,F,1
0.9842956993219292,India,D,North Korea,N,1
0.9849622550063768,Russia,F,United Kingdom,H,1
0.9859631318107327,China,R,Israel,H,1
0.986080867037793,France,L,Pakistan,R,1
0.9864563278615013,France,M,Pakistan,I,1
0.9870827548284787,United States,F,Israel,H,1
0.9873453082790143,United States,R,France,F,1
0.9873969751191068,Pakistan,N,Belgium,D,1
0.9905178554132925,United Kingdom,D,India,N,1
0.9915278011645222,United States,F,China,R,1
0.9926339950312426,France,I,Pakistan,F,1
0.9963396103704996,Russia,R,Pakistan,I,1
0.9971093441491768,United States,N,Switzerland,F,1
0.9973336049543557,Israel,M,Israel,A,1
0.9976597356326177,United Kingdom,H,France,D,1
0.999499567354932,Russia,S,Israel,M,1
0.9995201087818327,United Kingdom,M,France,H,1
0.9996479099244909,India,H,Belgium,S,1
